left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
afl.jpg,0.12130493,0.09122974,0.09485373,0.10029171,0.076195,0.09750232,0.052013587,0.081698224,0.10058445,0.084215224,0.083222054,0.12404451,0.084692135,0.09723872,0.08123346,0.076654285,0.08448953,0.10859756,0.10845116,0.09160182
agb.jpg,0.12298693,0.12506224,0.1198657,0.14408037,0.12171655,0.11065742,0.11729138,0.11542484,0.102314465,0.124372214,0.119199164,0.14100565,0.16979171,0.07077171,0.12800696,0.09528439,0.09713827,0.1287218,0.0974878,0.123776875
agl.jpg,0.08554075,0.068562426,0.12886783,0.07042359,0.04123134,0.059950467,0.05373086,0.07293419,0.07738054,0.05330449,0.12520859,0.05788691,0.06637766,0.110877834,0.069523335,0.119361095,0.073522866,0.07394161,0.08546396,0.07002666
ahg.jpg,0.08596382,0.062258866,0.064673774,0.055754494,1.1292506,0.042425413,0.07719318,0.06632427,0.08596503,0.08530161,0.05900932,0.083561935,0.088678055,0.109993786,0.055027097,0.072284766,0.059005246,0.044690512,0.04133793,0.08521471
ahr.jpg,0.10669577,0.0829955,0.08615996,0.09461642,0.065971985,0.07362684,0.0776783,0.115264826,0.068527155,0.060672544,0.08903222,0.073447965,0.057628736,0.09327115,0.072235964,0.0901507,0.082300976,0.09595234,0.07678689,0.22594051
aik.jpg,0.07931974,0.058299642,0.09594487,0.0894954,0.04433156,0.058845438,0.10738176,0.085703254,0.09194268,0.12735026,0.06620797,0.0613152,0.086664565,0.109424695,0.13208829,0.3426317,0.08596859,0.09101963,0.055322465,0.18518634
aiv.jpg,0.073906854,0.07694314,0.083235614,0.08752367,0.10039673,0.06917879,0.062447965,0.05961382,0.10365503,0.05528157,0.13423333,0.074241094,0.075232856,0.054254096,0.085237026,0.05840408,0.11642617,0.12665795,0.13067143,0.08586823
ajf.jpg,0.1176712,0.073735654,0.074407324,0.11453885,0.117439486,0.13522111,0.1143755,0.12808004,0.068945825,0.111467466,0.11537434,0.09311822,0.0488703,0.1282112,0.14193796,0.061369043,0.10892898,0.1136102,0.10829177,0.11921573
ajk.jpg,0.13176605,0.11537523,0.066792764,0.09840173,0.09052886,0.064395614,0.05195293,0.09462028,0.07885503,0.050460566,0.06813212,0.12036408,0.056759734,0.084745444,0.062404014,0.08197396,0.06673674,0.0896035,0.08096683,0.09751381
aka.jpg,0.08273486,0.046806548,1.6569786,0.046628688,0.086840026,0.07148169,0.10298669,0.071069665,0.06894816,0.07128205,0.0950437,0.08135748,0.056319468,0.08576404,0.05176379,0.14053306,0.06490584,0.10131835,0.062354416,0.05772415
akg.jpg,0.08005838,0.12607935,0.09398149,0.060165435,0.12383035,0.0374719,0.1184092,0.085728034,0.11873206,0.05883064,0.10180884,0.036734886,0.037815347,0.059512325,0.057045106,0.07202962,0.049843185,0.065933175,0.07234087,0.067365326
alc.jpg,0.1086823,0.07347452,0.08086667,0.037978064,0.029602276,0.22294939,0.06359025,0.068500005,0.079486094,0.08364376,0.08823592,0.07148031,0.06656216,0.07507974,0.044306625,0.078646384,0.07223496,0.05151687,0.044088345,0.087753505
ali.jpg,0.07786164,0.06934762,0.056236222,0.06666934,1.102785,0.06961993,0.06751224,0.05955661,0.08363941,0.070685685,0.08363313,0.055499177,0.08382449,0.10583396,0.056585558,0.06435074,0.0765786,0.08101996,0.06658951,0.06074014
alt.jpg,0.09996488,0.07485772,0.087277204,0.12647243,0.09855843,0.10980934,0.12272091,0.12018862,0.11018685,0.12852775,0.130121,0.08932692,0.11515767,0.12865688,0.11800697,0.115526564,0.08661345,0.08044927,0.0760175,0.09327275
alx.jpg,0.11994235,0.069510445,0.06920474,0.0640644,0.11373469,0.07405523,0.07611788,0.09369367,0.09482682,0.07253907,0.062600344,0.072493546,0.065399155,0.07360149,0.06821563,0.078144886,0.054397132,0.053373817,0.057097156,0.07692873
aly.jpg,0.12611276,0.24589477,0.103683576,0.08327249,0.10554496,0.101583876,0.03465418,0.2654147,0.12990393,0.12084509,0.12984104,0.1301728,0.017292295,0.10748499,0.14524597,0.108143315,0.10526283,0.13109404,0.10288832,1.6559662
ama.jpg,0.13131417,0.15188134,0.13186473,0.1329268,0.12219248,0.05958207,0.11688369,0.12687807,0.1298386,0.13008778,0.1470669,0.034652993,0.12174109,0.0776656,0.140541,0.12637772,0.12289932,0.11408397,0.1327633,0.082411066
amb.jpg,0.11893896,0.18627873,0.11348461,0.14137806,0.1292149,0.102548644,0.09538156,0.12701885,0.12718056,0.123188175,0.12076144,0.10634647,0.12016326,0.11754574,0.120679386,0.11457418,0.115622915,0.10843695,0.14090827,0.112471566
amd.jpg,0.04969572,0.071688235,0.039410923,0.04667998,0.0735627,0.12088212,0.049418967,0.11742935,0.05414323,0.054116156,0.112758406,0.048806757,0.080737665,0.0676764,0.074855596,0.0696645,0.049809903,0.06952074,0.08249947,0.071490675
amg.jpg,0.0942846,0.08360689,0.120309345,0.06922503,0.116403274,0.07892775,0.08439758,0.063276194,0.08162381,0.130089,0.080251925,0.1037902,0.11845865,0.092186384,0.09958174,0.092286184,0.08662237,0.11444629,0.08839229,0.08837809
amh.jpg,0.34181747,0.33428437,0.33171463,0.33784646,0.32953268,0.34411928,0.34746417,0.34350514,0.3392177,0.33523977,0.34841016,0.33017612,0.34378093,0.3405152,0.34361827,0.33192515,0.3549297,0.33732656,0.33156332,0.33632237
amn.jpg,0.08618069,0.10389415,0.086217605,0.12907514,1.651925,0.1346044,0.055618975,0.088493325,0.08147858,0.08072489,1.0952845,0.057418898,0.10648024,0.08836457,0.07922491,0.16079818,0.12041962,0.07159511,0.05958753,0.07335887
amq.jpg,0.043119825,0.07805119,0.07760829,0.066959776,0.08068815,0.059566725,0.09527031,0.077880844,0.064528406,0.081154004,0.08290732,0.055371147,0.0766287,0.08540379,0.056519058,0.09331478,0.051380083,0.06561507,0.064621925,0.080889404
aop.jpg,0.4890266,0.10063931,0.07889751,0.098473705,0.16114624,0.0809569,0.029161144,0.10444954,0.08957958,0.10747412,0.06364677,0.07828524,0.109928004,0.09812066,0.08589586,0.070393465,0.06996179,0.06233687,0.091787055,0.0665227
aoq.jpg,0.07376014,0.0829677,0.06123853,0.07000596,0.09781433,0.052774686,0.090001725,0.09570687,0.10973314,0.098463014,0.10346947,0.07774018,0.11866779,0.11198092,0.0925987,0.07859295,0.08560728,0.09056482,0.0941332,0.10373049
aoy.jpg,0.080384724,0.06007996,0.072299115,0.0813227,0.09866299,0.09866353,0.044617776,0.08324342,0.11110845,0.15148132,0.03699353,0.105113044,0.081543595,0.03569102,0.08327446,0.10937693,0.07836459,0.09517062,0.0726324,0.084304124
app.jpg,0.062164076,0.08185276,0.07759495,0.11123333,0.115379415,0.0779008,0.13336337,0.13477635,0.07469114,0.07669043,0.07138358,0.087531105,0.11162185,0.05148154,0.053264804,0.10182417,0.059174545,0.08344463,0.09477462,0.07918709
apx.jpg,0.060047545,0.094080426,0.060077444,0.04595399,0.08670692,0.089577615,0.07082126,0.0704532,0.054205928,0.13363208,0.065394804,0.0660269,0.123699114,0.21354225,0.084444575,0.08886139,0.07471254,0.122972585,0.071063004,0.097335674
aqd.jpg,0.13134964,0.09661406,0.1175876,0.10677662,0.10479492,0.117341645,0.1333159,0.122921094,0.116090864,0.09540789,0.04521663,0.076480545,0.088094994,0.06510983,0.06779477,0.084232934,0.08383289,0.10258783,0.15218881,0.1012145
aqt.jpg,0.08042322,0.09914458,0.09894877,0.087520294,0.048407126,0.07116763,0.07788224,0.06316103,0.07784429,0.100925535,0.066602565,0.084661625,0.05699091,0.09824069,0.073535986,0.099375926,0.05269222,0.13438772,0.23893179,0.047508992
ara.jpg,0.10178193,0.12846337,0.1255012,0.131428,0.10048518,0.07570392,0.12953937,0.12738992,0.14584555,0.10112313,0.06919644,0.05896378,0.067499354,0.103029154,0.1208673,0.123176016,0.05832865,0.11346296,0.05496048,0.12551847
arq.jpg,0.08572657,0.05299156,0.067043275,0.087360755,0.08059724,0.05414556,0.068440564,0.09242196,0.09567075,0.07867027,0.12133421,0.12923415,0.043912154,0.07547742,0.11515784,0.061091468,0.104114324,0.09637194,0.04119644,0.12487517
aru.jpg,0.15855533,0.103965566,0.06897408,0.08449447,0.07884722,0.087454215,0.08384425,0.07994946,0.095881775,0.06090789,0.10307808,0.05082419,0.06458348,0.103448786,0.10094652,0.073815845,0.12032181,0.049479395,0.08068877,0.08392388
asf.jpg,0.15613551,0.10411603,0.11892506,0.13367909,0.15501347,0.13670062,0.15415448,0.11538445,0.1353237,0.14782287,0.13343447,0.13734016,0.13573477,0.1275884,0.10812312,0.13009562,0.16029269,0.117807046,0.1710806,0.14531715
ass.jpg,0.06929522,0.106477976,0.057429094,0.084303066,0.06525436,0.12835214,0.09231435,0.08671757,0.1548902,0.055970702,0.10113826,0.07431357,0.07795141,0.08184514,0.107214965,0.043295436,0.06421909,0.03246851,0.052806016,0.044212203
ate.jpg,0.04888152,0.06467594,0.03517122,0.17680942,0.05511561,0.08014948,0.120455876,0.11979817,0.0975958,0.048857,0.10724112,0.10079916,0.103611685,0.097334936,0.08190136,0.058792293,0.055669315,0.063514985,0.07862097,0.06878711
atf.jpg,0.11595167,0.10208937,0.10769333,0.07993401,0.11305613,0.10673898,0.0893957,0.10054297,0.07222976,0.065894656,0.11470605,0.1471674,0.15740152,0.06915771,0.1118016,0.120201506,0.094676204,0.110707775,0.0628159,0.086194664
atj.jpg,0.13076238,0.0700298,0.026130203,0.066459335,0.09453376,0.08054591,0.06872769,0.12824127,0.060008492,0.108103745,0.11238356,0.097405866,0.07437558,0.072766654,0.089015745,0.09196111,0.05006844,0.037311364,0.09379819,0.09890414
atv.jpg,0.10553716,0.061255608,0.07644526,0.06301832,0.024904655,0.07577966,0.051161464,0.08684673,0.08674799,0.7903113,0.064129286,0.36023217,0.06734589,0.115303375,0.087675,0.09887411,0.092803076,0.05692589,0.107133076,0.049113326
auc.jpg,0.06959564,0.09066614,0.07573823,0.072558254,0.098306604,0.062012915,0.07975157,0.10077586,0.076578856,0.1153011,0.07182518,0.063288495,0.07107787,0.09195254,0.08828363,0.0579125,0.069803014,0.045893896,0.39220715,0.07461988
aul.jpg,0.049477804,0.08115605,0.082099386,0.09418763,0.10573851,0.099766366,0.101440124,0.114345714,0.046985235,0.06261743,0.1282993,0.047666617,0.12927233,0.078637786,0.09215311,0.0469895,0.041958343,0.10450442,0.08685371,0.10193163
avp.jpg,0.07128467,0.07401178,0.07547451,0.070764184,0.10486297,0.074906886,0.06200191,0.1016283,0.06147488,0.0437788,0.08610104,0.06438145,0.12870589,0.10167422,0.06703329,0.07481238,0.05249244,0.09201518,0.049078077,0.086505115
awk.jpg,0.06196334,0.034605227,0.04649283,0.059680503,0.049790304,0.05559626,0.083515964,0.07906231,0.031049905,0.114021845,0.09262474,0.077010654,0.061116703,0.046582803,0.11232184,0.03666524,0.05554885,0.053260807,0.06685438,0.075144835
awp.jpg,0.12757759,0.05668609,0.117889255,0.07242319,0.12202364,0.1245828,0.13514568,0.041462258,0.074082196,0.12447563,0.04502632,0.12485387,0.12997858,0.13729738,0.062078137,0.05743603,0.6058034,0.032590892,0.14568263,0.037164316
awu.jpg,0.091995016,0.069371134,0.069293745,0.022142919,0.06433415,0.07014694,0.100473635,0.026204584,0.076422706,0.07547241,0.06235819,0.068559796,0.08016455,0.051843286,0.069086656,0.08927046,0.09136151,0.06561501,0.051055964,0.2194464
axn.jpg,0.041828543,0.06259754,0.07123359,0.060784668,0.05635488,0.13425188,0.08579169,0.07040286,0.09070942,0.06739234,0.06911439,0.05556532,0.13272902,0.11472911,0.103987396,0.09594134,0.09127378,0.07986895,0.11383871,0.09034687
axo.jpg,0.08124521,0.12206654,0.11570051,0.11802965,0.12516357,0.060972378,0.04834256,0.094891965,0.061944194,0.082730755,0.096272215,0.11416328,0.11038512,0.07286961,0.05429751,0.1359091,0.085648224,0.1114397,0.093325675,0.074786596
axp.jpg,0.060313307,0.07688796,0.07419478,0.088445574,0.09001978,0.08562223,0.10070927,0.112075746,0.06360647,0.07722372,0.06939832,0.10782239,0.11665678,0.071416125,0.0752695,0.0888159,0.09467302,0.07502184,0.07084638,0.06946876
ayc.jpg,0.049189143,0.10706177,0.06534234,0.109591074,0.09254003,0.16755722,0.10304561,0.050373856,0.2231967,0.073842704,0.03831092,0.1295086,0.12885512,0.10593606,0.05817849,0.048506096,0.06949698,0.072364464,0.039418604,0.09209806
ayg.jpg,0.12625127,0.07908394,0.1293833,0.09606486,0.11868459,0.13101697,0.10287655,0.0840431,0.09038029,0.1204275,0.0613621,0.11022588,0.37638238,0.11993202,0.037902057,0.14149117,0.10444235,0.08699319,0.050705228,0.09846301
azb.jpg,0.10608546,0.12207947,0.09310518,0.0846661,0.095145755,0.11479721,0.0742126,0.09090951,0.10623337,0.083792135,0.098378725,0.023370367,0.043683916,0.04133668,0.10043769,0.116724566,0.099415086,0.09593587,0.097372204,0.102111265
azo.jpg,0.0559786,0.06979498,0.055799417,0.067367636,0.062305108,0.06378986,0.111264475,0.09193704,0.057479687,0.09906262,0.10115006,0.06521694,0.06764809,0.059319906,0.07926556,0.11987012,0.11112577,0.05565628,0.07013939,0.077383675
ban.jpg,0.055132035,0.05119342,0.06531622,0.05903662,0.09117272,0.06375814,0.05126482,0.075059004,0.068074875,0.053134505,0.08898179,0.091243096,0.06200865,0.101706974,0.09484478,0.12480823,0.114395216,0.1364302,0.05935641,0.051791955
bao.jpg,0.10913565,0.07102903,0.07914597,0.0766482,0.0800613,0.06928193,0.05666608,0.08424903,0.08327875,0.06361494,0.08610855,0.093270674,0.09252433,0.085566916,0.07526522,0.094005026,0.07768812,0.07382095,0.07396578,0.07225064
bar.jpg,0.120200805,0.04655608,0.09423886,0.06473541,0.086836174,0.03022637,0.03515271,0.09549835,0.105175935,0.08892495,0.13196772,0.08364387,0.092281625,0.11324642,0.038265232,0.09257113,0.12127209,0.12565716,0.11383503,0.060266662
bas.jpg,0.118612796,0.09758685,0.12555423,0.10956549,0.13522886,0.07749208,0.10428318,0.09607896,0.119456634,0.11553717,0.10104641,0.1293568,0.10620155,0.081979014,0.08597954,0.09531279,0.1006337,0.08988222,0.12786506,0.11880864
bbn.jpg,0.12945952,0.13817757,0.112507254,0.15409617,0.13922326,0.12144769,0.12271753,0.13502084,0.42721358,0.09213474,0.151107,0.16675988,0.11277848,0.08464248,0.12182351,0.12030156,0.100116655,0.14732102,0.05890882,0.15458171
bbt.jpg,0.1217815,0.0876444,0.09416846,0.10948194,0.05906265,0.0956229,0.051754054,0.093440294,0.09243446,0.17797695,0.08099302,0.06327315,0.015686734,0.09649903,0.06417836,0.113523856,0.0916196,0.12695286,0.0781653,0.4594403
bcf.jpg,0.111302905,0.07780322,0.08649558,0.09361629,0.09973654,0.10721913,0.04296999,0.48518443,0.09634924,0.0770774,0.088604316,0.07405938,0.077729836,0.07521933,0.07017239,0.07361133,0.07269647,0.06425136,0.07826989,0.09031865
bcg.jpg,0.05461533,0.06598126,0.044604745,0.063668214,0.09782684,0.084948584,0.05070939,0.118382476,0.1100883,0.04380357,0.09853505,0.054775394,0.09358166,0.08393185,0.07659091,0.10191861,0.09980057,0.06971676,0.0783977,0.05750008
bci.jpg,0.12377258,0.09162264,0.10643172,0.09319465,0.094076335,0.08793923,0.09173277,0.08974749,0.08628717,0.1152688,0.09912752,0.091073886,0.0975959,0.08912917,0.112305276,0.0987548,0.093654364,0.10750705,0.10550854,0.09217791
bcj.jpg,1.3459831,1.3503263,1.349869,1.3503348,1.3517314,1.3492926,1.3530113,1.3535595,1.3495069,1.3388703,1.3362939,1.3517599,1.3494793,1.3411336,1.3343657,1.3424606,1.3512164,1.3481246,1.3481227,1.3581862
bcn.jpg,0.08981854,0.10361305,0.0614694,0.06338992,0.089692436,0.06514544,0.11042083,0.08610993,0.12896593,0.10914106,0.11362071,0.0890898,0.11058667,0.12467189,0.09316551,0.10491916,0.11409356,0.05646113,0.07242858,0.10996836
bcw.jpg,0.4829739,0.47541893,0.49111712,0.48630476,0.4907895,0.4814627,0.4874954,0.49461326,0.47625527,0.48471957,0.49049333,0.4888503,0.48387724,0.48103586,0.4837229,0.4757079,0.4711702,0.48960415,0.4882314,0.48337716
bdv.jpg,0.07679987,0.058865502,0.111851186,0.043021873,0.09203755,0.0747645,0.12726931,0.08638922,0.082311116,0.046442647,0.048667934,0.086942576,0.06642402,0.053156987,0.07768972,0.06760764,0.08948325,0.06398016,0.04361618,0.09384316
bep.jpg,0.09223116,0.075054154,0.13568668,0.09321094,0.08643029,0.10615013,0.0941608,0.04902849,0.08469701,0.08348073,0.052893233,0.09606083,0.031927254,0.23495647,0.094521575,0.06664168,0.04975209,0.03816751,0.100208215,0.12709154
bew.jpg,0.082398295,0.100077175,0.07112061,0.092616186,0.10172607,0.08888774,0.09958848,0.056547064,0.095046125,0.10646406,0.08794716,0.06973539,0.08549997,0.0954517,0.089399576,0.09461241,0.089670114,0.11005819,0.09877651,0.1149332
bfc.jpg,0.24032214,0.045417555,0.044887956,0.11321108,0.09392205,0.044133805,0.0917995,0.077042446,0.06176481,0.05836963,0.07266965,0.08086917,0.042055346,0.05073705,0.058617022,0.06254864,0.068233475,0.07757112,0.07849215,0.07892788
bft.jpg,0.08857868,0.075748645,0.10325854,0.07240424,0.1060694,0.09735466,0.070714764,0.09737098,0.09706452,0.10832219,0.11558783,0.05361547,0.12499122,0.1217713,0.13986763,0.09172573,0.07920227,0.09401085,0.08761379,0.12641822
bfx.jpg,0.07686988,0.07719923,0.13446553,0.0482368,0.069052346,0.07018842,0.07259183,0.06241201,0.105262615,0.11288492,0.07973261,0.059309255,0.06433559,0.08644551,0.058126044,0.089874364,0.05277824,0.07799511,0.10536196,0.08284404
bhw.jpg,0.13069923,0.123711616,0.15479594,0.15143925,0.127707,0.11798408,0.06473479,0.12494918,0.07342852,0.093566276,0.11363734,0.12516275,0.12620202,0.08484801,0.1365483,0.088224344,0.068120494,0.12860043,0.095872186,0.13760991
bim.jpg,1.0788925,1.0690368,1.0779661,1.0851142,1.0932146,1.0901071,1.0793595,1.0831465,1.0792868,1.0836279,1.090729,1.0786632,1.0926116,1.0905468,1.0823328,1.090075,1.0946679,1.0957328,1.0901515,1.070512
bis.jpg,0.087833315,0.061355695,0.061669942,0.07915169,0.081184894,0.07237482,0.03495722,0.07363848,0.062088177,0.06836994,0.11445426,0.10425594,0.09378849,0.078141995,0.134283,0.05657045,0.07336576,0.079263374,0.07928351,0.072867915
biu.jpg,0.07467738,0.06954674,0.062849596,0.06975558,0.07142521,0.05553707,0.058955394,0.063036785,0.079493,0.084525265,0.0743772,0.08334931,0.049758285,0.05119953,0.110817686,0.08776607,0.06428454,0.061935082,0.0977264,0.051729843
bjq.jpg,0.10035036,0.13118337,0.10728752,0.0865161,0.06457382,0.16582152,0.07820585,0.13982005,0.12902701,0.114017345,0.13486236,0.119173326,0.11315501,0.12955108,0.11447492,0.1337204,0.1197708,0.10417085,0.06609185,0.13017625
bjr.jpg,0.087728985,0.09094206,0.07683214,0.06743444,0.088373356,0.1627625,0.12262537,0.07277822,0.072295025,0.0957899,0.08833129,0.07233766,0.166266,0.09088465,0.06192178,0.10211459,0.085142896,0.055057287,0.09170892,0.118290655
bkt.jpg,0.087009646,0.10481584,0.13907711,0.10228218,0.09792714,0.13130574,0.09304636,0.12250591,0.08526756,0.10831066,0.083988376,0.106853366,0.09287956,0.10508056,0.07014034,0.09495029,0.06767064,0.11151931,0.085205615,0.11315712
blg.jpg,0.11299593,0.11092841,0.037949033,0.11894026,0.07745373,0.12593639,0.05788004,0.22399846,0.46645114,0.08137942,0.12429089,0.13235298,0.098541655,0.11207373,0.12384253,0.10258531,0.13899653,0.12406983,0.12728696,0.12586135
blu.jpg,0.09368434,0.112345666,0.11783161,0.06690394,0.08633273,0.088378645,0.09071937,0.11129925,0.10843104,0.101031326,0.13316187,0.08359155,0.08398783,0.092905015,0.07157561,0.056498893,0.074780844,0.10694567,0.09374365,0.09554292
bmj.jpg,0.11124271,0.10339557,0.10028576,0.095691845,0.09413587,0.3269549,0.0679614,0.11745359,0.13119884,0.0935199,0.08944142,0.100880675,0.0971665,0.122006804,0.08688285,0.058710787,0.09434846,0.095881514,0.088496216,0.109303094
bmw.jpg,0.066118665,0.053865746,0.10747165,0.08030246,0.18156594,0.110601306,0.0887007,0.073699206,0.07779813,0.07724827,0.07129991,0.07719792,0.12063941,0.08704032,0.099667534,0.10411286,0.090747826,0.10293959,0.07549263,0.08146335
bni.jpg,0.07072869,0.07570893,0.09815019,0.08936921,0.09164689,0.06668085,0.037529476,0.09705952,0.05248938,0.1295224,0.07512614,0.06630771,0.0799408,0.06538741,0.0820402,0.062859,0.09599344,0.077745855,0.061435804,0.08586221
bnm.jpg,0.09414503,0.06097861,0.05203087,0.05971329,0.077240214,0.10588731,0.07158773,0.090003915,0.056426786,0.051014803,0.0699284,0.07177398,0.11830201,0.08826083,0.06921044,0.076921254,0.093532726,0.11637573,0.23145267,0.06422851
bos.jpg,0.12658688,0.06595146,0.05355068,0.10415588,0.06644239,0.06264189,0.12475387,0.0648128,0.069949254,0.06730422,0.10704829,0.04763379,0.13749631,0.06471689,0.06195825,0.08345096,0.090579584,0.040018175,0.071690924,0.042158756
bpg.jpg,0.11881022,0.07705189,0.13448553,0.064263806,0.10436403,0.0499463,0.06829551,0.084981725,0.08251069,0.10304238,0.071379915,0.3723321,0.071797796,0.08623936,0.108754754,0.04944433,0.085518315,0.070963204,0.09810631,0.093342155
bph.jpg,0.055960584,0.18515174,0.10768366,0.056059286,0.048021574,0.09508375,0.08920826,0.092901945,0.084054075,0.07298505,0.065901436,0.090878285,0.07442157,0.114254974,0.0567242,0.17743939,0.0661821,0.06250543,0.092822365,0.05741634
bpv.jpg,0.112779394,0.07651348,0.035335287,0.1025964,0.14137211,0.078219116,0.10209003,0.045508422,0.059326507,0.043630157,0.060701936,0.06186578,0.103462994,0.07434492,0.05761598,0.08248689,0.06585735,0.07500561,0.061141003,0.061059896
bqc.jpg,0.06171814,0.09158174,0.07893362,0.1213756,0.09214112,0.06426864,0.058835525,0.08945258,0.032146383,0.0897992,0.061054237,0.0920484,0.06650339,0.10559321,0.093962766,0.07119278,0.08838378,0.10138546,0.097813725,0.07240802
bqp.jpg,0.10191659,0.04582804,0.064207,0.053945936,0.1092001,0.07223416,0.037348527,0.0790221,0.08788147,0.06736986,0.083617985,0.097232334,0.08782962,0.027226739,0.059404116,0.07141813,0.07900193,0.03669944,0.0520718,0.08335978
bqq.jpg,0.04688044,0.12201167,0.10009673,0.10292125,0.13417396,0.105115704,0.07021252,0.09039286,0.062661484,0.06605367,0.10801473,0.112219736,0.080201864,0.29088438,0.11225347,0.07347608,0.09101071,0.08057295,0.09178938,0.11264991
brj.jpg,0.05169875,0.10887514,0.06283219,0.07571832,0.035554994,0.10273218,0.12287312,0.114238635,0.07740364,0.06239388,0.12779945,0.059483964,0.06212919,0.07898656,0.10846247,0.10866836,0.054049484,0.08270835,0.069197714,0.10399848
brr.jpg,0.104988635,0.07340498,0.100619346,0.08861587,0.10306898,0.0942551,0.11560664,0.08951226,0.13331382,0.1078313,0.09103765,0.08661598,0.087235704,0.07501764,0.0921983,0.090797566,0.11225904,0.090917565,0.109323815,0.11760283
bug.jpg,0.07329838,0.11078368,0.072822556,0.06424452,0.09646671,0.08773828,0.13021328,0.060163844,0.07100669,0.0972805,0.06896213,0.05889567,0.06946469,0.1007879,0.14907227,0.065385535,0.09280942,0.06638224,0.11572372,0.09137075
bul.jpg,0.09275786,0.061337687,0.06369471,0.086915985,0.07872845,0.06711663,0.08837979,0.06825805,0.046336494,0.090122,0.1068192,0.04516518,0.06305327,0.12379767,0.09824894,0.10182881,0.052587744,0.08008655,0.049689524,0.07245526
buw.jpg,0.049778286,0.07257891,0.098704115,0.07544285,0.22114055,0.11311498,0.06702031,0.11843887,0.08674491,0.12663724,0.11028922,0.11658991,0.14681494,0.16058367,0.087507196,0.07890079,0.081967644,0.09376779,0.10302829,0.070070945
buy.jpg,0.105781525,0.108121485,0.10402499,0.117893204,0.07352144,0.0797051,0.110126436,0.12284091,0.11220299,0.09143597,0.10970258,0.08835402,0.08203174,0.068659425,0.18423383,0.11227297,0.103101395,0.118122056,0.11517122,0.10054659
bvh.jpg,0.10283113,0.12276469,0.12068393,0.09422576,0.09889541,0.103426464,0.10027924,0.14697915,0.08096819,0.07458042,0.10430434,0.09894717,0.119485535,0.07254865,0.10596542,0.101074696,0.10085433,0.074095845,0.085733846,0.11140023
