left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
aes,0.7161681354045868,0.6407710313796997,0.689170628786087,0.7112112641334534,0.7028887569904327,0.7057410478591919,0.6887633204460144,0.6659859418869019,0.709955096244812,0.7325918674468994,0.6457197666168213,0.6734730899333954,0.6799626350402832,0.6182052493095398,0.5393215715885162,0.665101021528244,0.6329672932624817,0.6816858053207397,0.6323496401309967,0.6874217987060547
afd,0.6964033544063568,0.7344304025173187,0.6877796947956085,0.6246510446071625,0.5616447031497955,0.7168823778629303,0.6659136712551117,0.7324168384075165,0.688963770866394,0.6709542572498322,0.6987523436546326,0.7598598450422287,0.667549192905426,0.7021321058273315,0.6337185800075531,0.6979295313358307,0.4978764057159424,0.712886244058609,0.6225173771381378,0.7311762571334839
afl,0.6332105100154877,0.6111654043197632,0.6165634095668793,0.6128633320331573,0.7199534177780151,0.6525809168815613,0.6789861917495728,0.673046350479126,0.685779482126236,0.67462357878685,0.6699632704257965,0.6996691823005676,0.7415095269680023,0.7549518644809723,0.6417023241519928,0.6257118880748749,0.6401635408401489,0.6864326000213623,0.654569149017334,0.6454085409641266
agb,0.6630658209323883,0.5858663618564606,0.7165739238262177,0.6409121453762054,0.7065953314304352,0.6592316627502441,0.7331708371639252,0.7601961195468903,0.7719496190547943,0.7245304584503174,0.666632354259491,0.7031927108764648,0.7001329064369202,0.7071639895439148,0.6461816132068634,0.7212554514408112,0.6366848349571228,0.6581840515136719,0.7172510027885437,0.6720044910907745
agl,0.6364686787128448,0.6843076646327972,0.6901082992553711,0.6642131209373474,0.6924724578857422,0.6364450454711914,0.6680971384048462,0.690399169921875,0.7014427185058594,0.7164198458194733,0.5619799196720123,0.7088853120803833,0.6200721859931946,0.7016715407371521,0.6523965299129486,0.6549009084701538,0.7213166654109955,0.6468177139759064,0.6668534278869629,0.7135988771915436
ahg,0.6842778325080872,0.7411974966526031,0.6858085095882416,0.7290441691875458,0.6442163288593292,0.6582791805267334,0.6774118840694427,0.6331464350223541,0.6752421855926514,0.6815029084682465,0.6375868320465088,0.6114540100097656,0.6014284491539001,0.6220621764659882,0.6606532037258148,0.6514057815074921,0.6643204092979431,0.5623072385787964,0.6375434994697571,0.5689818859100342
ahr,0.6289202272891998,0.6679779887199402,0.6602496802806854,0.5206559300422668,0.6767458021640778,0.569649875164032,0.501989334821701,0.5969178974628448,0.6606192588806152,0.6314472258090973,0.6373032927513123,0.326771080493927,0.5875285863876343,0.6544324159622192,0.6568476855754852,0.6833354830741882,0.5834191143512726,0.4744327664375305,0.6168278753757477,0.5715778768062592
aik,0.6358242034912109,0.7034178078174591,0.6518796682357788,0.6952362954616547,0.676935613155365,0.5328629314899445,0.6124126017093658,0.5653286278247833,0.6340856552124023,0.6607861518859863,0.6755673885345459,0.721990555524826,0.5281059145927429,0.439065158367157,0.5563214123249054,0.5355972945690155,0.5461083054542542,0.6907721757888794,0.6425437331199646,0.6605820655822754
aiv,0.6658924221992493,0.7135811746120453,0.6862455010414124,0.7024936974048615,0.6200785636901855,0.7138902842998505,0.6752645075321198,0.687873512506485,0.7182509005069733,0.6738464534282684,0.7302603721618652,0.7022967040538788,0.6851485371589661,0.7369702160358429,0.611575186252594,0.712262362241745,0.6862796247005463,0.6721629798412323,0.7140082716941833,0.6061528623104095
ajf,0.7459196746349335,0.7541050016880035,0.7085230350494385,0.709104984998703,0.7251465320587158,0.6719747185707092,0.7056109309196472,0.7246104776859283,0.7012082934379578,0.7217121124267578,0.6963836848735809,0.7963498532772064,0.7113223373889923,0.7308508455753326,0.7055262327194214,0.5882326066493988,0.6366510689258575,0.7261875569820404,0.7633412033319473,0.6429191827774048
ajk,0.6713258028030396,0.7152257859706879,0.7270861268043518,0.6384272873401642,0.7005712687969208,0.7267730832099915,0.6781948804855347,0.6751924455165863,0.6777651011943817,0.7316780090332031,0.6643768846988678,0.6167907118797302,0.6376798748970032,0.6846179366111755,0.7366448938846588,0.7283975780010223,0.6639896333217621,0.6296772658824921,0.6756252646446228,0.660855621099472
aka,0.6388579905033112,0.5620312690734863,0.6047533750534058,0.6600116491317749,0.6737696826457977,0.5892514586448669,0.7140577137470245,0.6482671201229095,0.6686314046382904,0.5219036638736725,0.7040434181690216,0.5986136496067047,0.6897500157356262,0.6680604219436646,0.5372099578380585,0.6237597465515137,0.6209399402141571,0.5187186598777771,0.5819973945617676,0.6911036372184753
akg,0.508966475725174,0.5795454382896423,0.46904438734054565,0.6410417556762695,0.6162629425525665,0.6389827132225037,0.6037733256816864,0.6261498928070068,0.6159169673919678,0.5547301173210144,0.6230350136756897,0.6027209460735321,0.7226884365081787,0.6201181709766388,0.6012857854366302,0.600994735956192,0.6651975810527802,0.5876009464263916,0.586085319519043,0.5513688921928406
alc,0.3190612196922302,0.3507871627807617,0.3028069734573364,0.37266308069229126,0.31627702713012695,0.3854680061340332,0.377080500125885,0.3543493151664734,0.3003133535385132,0.2857303023338318,0.34446173906326294,0.3303040862083435,0.3575286269187927,0.2840600609779358,0.3328443169593811,0.31723713874816895,0.3274822235107422,0.33796316385269165,0.38045668601989746,0.2944640517234802
ali,0.7217340469360352,0.6536385118961334,0.7497424781322479,0.6466927826404572,0.7195558249950409,0.7566208094358444,0.6940192878246307,0.7262349724769592,0.760711282491684,0.7009844779968262,0.7082643508911133,0.74351567029953,0.6533038914203644,0.6972812712192535,0.7344630658626556,0.6911709606647491,0.732881635427475,0.7593032717704773,0.6930935084819794,0.6907423734664917
alt,0.7308651804924011,0.7246506214141846,0.6900882124900818,0.6617788970470428,0.6519045829772949,0.6483090817928314,0.4203183054924011,0.6768786311149597,0.6569238305091858,0.6327381730079651,0.6490674912929535,0.6538451611995697,0.6324235498905182,0.6461073756217957,0.7170229256153107,0.6899255216121674,0.696294367313385,0.6573328673839569,0.7123294472694397,0.5919735431671143
alx,0.5855121314525604,0.5484190583229065,0.6347383260726929,0.5820083320140839,0.6356171369552612,0.5608157515525818,0.5855112075805664,0.5531184375286102,0.6439079642295837,0.6380422711372375,0.6125698387622833,0.6073780357837677,0.6400715410709381,0.6544672548770905,0.665898859500885,0.667581707239151,0.647219330072403,0.6391210854053497,0.5715884864330292,0.6203075051307678
aly,0.5507043302059174,0.7030690014362335,0.6483516097068787,0.6436061859130859,0.6064983308315277,0.628044843673706,0.6186600029468536,0.5222617387771606,0.5924992859363556,0.6676706373691559,0.5990032851696014,0.6025310158729553,0.5005916059017181,0.6398549675941467,0.6557498574256897,0.6736350059509277,0.5632041692733765,0.5687965750694275,0.5495213866233826,0.5368961989879608
ama,0.6844482421875,0.716218888759613,0.6387058198451996,0.641860693693161,0.6246745586395264,0.6403450965881348,0.6659364998340607,0.6628996729850769,0.6517528593540192,0.6688530743122101,0.6758401989936829,0.6304206848144531,0.6238960921764374,0.602954238653183,0.6694919168949127,0.6591356992721558,0.5763098299503326,0.6911740005016327,0.6550502777099609,0.608943521976471
amb,0.4230172038078308,0.7125102579593658,0.6769846379756927,0.6812699437141418,0.726908415555954,0.7359450459480286,0.6692908108234406,0.5927470624446869,0.5645022690296173,0.6175802648067474,0.660282701253891,0.6914022862911224,0.6312606036663055,0.7133910953998566,0.6678430140018463,0.6661761403083801,0.7339322865009308,0.7302326261997223,0.6582975685596466,0.7233703434467316
amd,0.6372463703155518,0.6178998351097107,0.66213458776474,0.6660203039646149,0.6562525928020477,0.6930683851242065,0.64056396484375,0.6800404191017151,0.6407293081283569,0.665166825056076,0.635829746723175,0.616539478302002,0.7114132642745972,0.6611369848251343,0.6237936913967133,0.7409063279628754,0.6708570718765259,0.6033531129360199,0.6387501657009125,0.691227912902832
amg,0.5999444127082825,0.60929736495018,0.6665082275867462,0.6967903673648834,0.6849956810474396,0.7355053722858429,0.5758495926856995,0.7482548356056213,0.6591726243495941,0.704956591129303,0.610849529504776,0.5474646687507629,0.6812988817691803,0.6403642892837524,0.6686801314353943,0.7361954748630524,0.659706175327301,0.7117357850074768,0.5650111138820648,0.6932330429553986
amh,0.5658612251281738,0.6009992063045502,0.6892291307449341,0.548477977514267,0.5907708406448364,0.6233087778091431,0.5700408518314362,0.6664420068264008,0.6168424785137177,0.5653592348098755,0.6292690634727478,0.6305585503578186,0.6552493274211884,0.6728905439376831,0.5938205420970917,0.6345759332180023,0.6066975295543671,0.6418409049510956,0.6070865094661713,0.6653921902179718
amn,0.49962347745895386,0.4756374955177307,0.6690773665904999,0.5652749240398407,0.4550524950027466,0.6198904514312744,0.5972445607185364,0.6912030577659607,0.6775630712509155,0.49671900272369385,0.6184864938259125,0.6988106667995453,0.5686860978603363,0.48199671506881714,0.5632623136043549,0.578484445810318,0.484244167804718,0.5283907949924469,0.6008904874324799,0.631789892911911
amq,0.6909888088703156,0.6269561946392059,0.669794887304306,0.608907550573349,0.6552101969718933,0.6647011637687683,0.6752757430076599,0.60565584897995,0.6654129028320312,0.6624808013439178,0.6526706218719482,0.6863646507263184,0.6430509686470032,0.6807877123355865,0.6087616682052612,0.6245167851448059,0.5698436498641968,0.7102634906768799,0.6967915892601013,0.6789689660072327
aop,0.7160869538784027,0.6881599128246307,0.6285916566848755,0.7054279148578644,0.7146369218826294,0.5906774401664734,0.6745949685573578,0.6800184845924377,0.6431412696838379,0.6854506731033325,0.6935965716838837,0.619983971118927,0.5255335569381714,0.6717568933963776,0.6538333892822266,0.6920599639415741,0.6062378883361816,0.7139922082424164,0.7073365747928619,0.641152948141098
aoq,0.6475144624710083,0.6439982950687408,0.7496455311775208,0.6601221859455109,0.6062966287136078,0.6910721957683563,0.6998202502727509,0.5624969899654388,0.6359287798404694,0.6838623881340027,0.7126917839050293,0.6919816136360168,0.6730400621891022,0.6970186531543732,0.6880698204040527,0.6913207173347473,0.590004026889801,0.7241737246513367,0.5737487375736237,0.591454267501831
aoy,0.641240268945694,0.7732018828392029,0.6436096429824829,0.702273964881897,0.6002016663551331,0.7080384790897369,0.5991712808609009,0.6174191832542419,0.6139118373394012,0.6511169075965881,0.6671002805233002,0.6259011030197144,0.6766814291477203,0.5911133587360382,0.6665806174278259,0.6282982528209686,0.6849668025970459,0.6893858015537262,0.5967491567134857,0.6634959876537323
app,0.677230566740036,0.6203975081443787,0.6600270867347717,0.6297688782215118,0.623130738735199,0.6726604998111725,0.6430007219314575,0.7019648551940918,0.657037079334259,0.6961702108383179,0.6390182077884674,0.6151648759841919,0.665780246257782,0.6407290995121002,0.5390317142009735,0.6719006597995758,0.626986026763916,0.656232476234436,0.6471219956874847,0.6879700422286987
apx,0.7282842397689819,0.7127403020858765,0.6500745713710785,0.7026883661746979,0.5563300549983978,0.5860545635223389,0.7364256381988525,0.7155581712722778,0.7576197683811188,0.6570952236652374,0.6290662586688995,0.5750898122787476,0.6506997346878052,0.6584616005420685,0.6997223198413849,0.6554023325443268,0.6746337115764618,0.5542196035385132,0.6585312485694885,0.6650210618972778
aqd,0.6985946297645569,0.6293461918830872,0.6156749129295349,0.6511082351207733,0.6720177233219147,0.6414680480957031,0.6238840818405151,0.6323651671409607,0.6182793378829956,0.6876435279846191,0.6555476784706116,0.6377165913581848,0.6055943965911865,0.6795217096805573,0.6491278409957886,0.6114537715911865,0.648866593837738,0.6655079126358032,0.6578128039836884,0.6256117522716522
aqt,0.7481810450553894,0.6527633368968964,0.6420720219612122,0.7086930274963379,0.6997689306735992,0.7223086655139923,0.7295379340648651,0.6594822406768799,0.7051989436149597,0.7139095664024353,0.7177668809890747,0.7338831126689911,0.7512588500976562,0.6960018873214722,0.7131681442260742,0.7170669138431549,0.7324300110340118,0.7107098400592804,0.6604720652103424,0.7216652929782867
ara,0.6715311110019684,0.7189192473888397,0.753950759768486,0.7678925693035126,0.6571944653987885,0.7531948834657669,0.7564547061920166,0.704200267791748,0.6822074949741364,0.7392471134662628,0.7178366482257843,0.6762331426143646,0.7642137557268143,0.6687937676906586,0.7114523947238922,0.7432957887649536,0.6370638608932495,0.7280835807323456,0.6700841784477234,0.7231822609901428
arq,0.5930522978305817,0.6546881794929504,0.5906471908092499,0.5992611348628998,0.6160672307014465,0.5575214624404907,0.5131227076053619,0.6203708350658417,0.5540477931499481,0.5820261836051941,0.5698012411594391,0.5517634451389313,0.5893283188343048,0.6220948398113251,0.5663259327411652,0.5147745013237,0.6245401203632355,0.6485801339149475,0.6343204081058502,0.6344859898090363
aru,0.6494293212890625,0.6575238108634949,0.6862841844558716,0.5408413708209991,0.6175806820392609,0.6168386042118073,0.6260698139667511,0.6560777425765991,0.6621142029762268,0.6067488491535187,0.6273980438709259,0.6109744608402252,0.6656453609466553,0.6569668054580688,0.6920700669288635,0.6198764443397522,0.6113468110561371,0.64824378490448,0.6344114243984222,0.6509324908256531
asf,0.7114319801330566,0.700016975402832,0.6710653603076935,0.7293806970119476,0.7305428683757782,0.5922600626945496,0.6000806391239166,0.6924977898597717,0.6430191397666931,0.7027220129966736,0.6954449713230133,0.7254911959171295,0.6671288311481476,0.660065233707428,0.7588916420936584,0.682593822479248,0.7052810788154602,0.6226309537887573,0.74141064286232,0.7165074646472931
ass,0.6377011239528656,0.7009077072143555,0.6567571461200714,0.6979581713676453,0.7123717963695526,0.7595604807138443,0.7415209114551544,0.6816601157188416,0.7100003361701965,0.7504546940326691,0.683819591999054,0.6841190159320831,0.6378301680088043,0.6620421707630157,0.7310486733913422,0.6866165697574615,0.6840490996837616,0.7347902953624725,0.6826573312282562,0.6755359172821045
ate,0.6698430776596069,0.7335131764411926,0.7001608908176422,0.6873913109302521,0.6817542314529419,0.7453269362449646,0.6947653293609619,0.7405078411102295,0.6998351216316223,0.7519221901893616,0.6148706078529358,0.7007226943969727,0.6688603162765503,0.698625922203064,0.7344271838665009,0.7367825508117676,0.7115286886692047,0.7345282733440399,0.7022125720977783,0.6355851590633392
atf,0.6343625485897064,0.7409289181232452,0.668951153755188,0.7016460299491882,0.7326973974704742,0.6803138852119446,0.6718060374259949,0.6188797354698181,0.7209829688072205,0.6793452501296997,0.7582482695579529,0.6595592796802521,0.6383136510848999,0.7245660424232483,0.6701126992702484,0.6105666160583496,0.3865138292312622,0.665602296590805,0.7247625589370728,0.6216805279254913
atj,0.7495693266391754,0.6254869401454926,0.7476501166820526,0.7532455176115036,0.716871589422226,0.7026391923427582,0.7151880264282227,0.7275131046772003,0.750324621796608,0.7324221432209015,0.6873514652252197,0.6501413881778717,0.7747946381568909,0.7329030632972717,0.7039993405342102,0.6608133614063263,0.6910023987293243,0.61170893907547,0.7225666046142578,0.6528957188129425
atv,0.6406048834323883,0.3455074429512024,0.670842170715332,0.6235822141170502,0.6794892251491547,0.7005474865436554,0.7821245640516281,0.7129679918289185,0.7567063570022583,0.7469001710414886,0.6659938395023346,0.6573792695999146,0.693633645772934,0.7428900003433228,0.6736040413379669,0.6716060936450958,0.5994208455085754,0.7302707433700562,0.7083927392959595,0.6800771057605743
auc,0.6622678339481354,0.7029619216918945,0.7313474416732788,0.6141276061534882,0.6504574120044708,0.6329663395881653,0.6366305649280548,0.6665629148483276,0.1626299023628235,0.7047176957130432,0.7274274826049805,0.6086465716362,0.6835302114486694,0.690732330083847,0.7283052206039429,0.660947173833847,0.5648848414421082,0.6557476818561554,0.6370340585708618,0.6490109860897064
aul,0.687468022108078,0.6106792986392975,0.6390659213066101,0.6558579206466675,0.7200736999511719,0.653934895992279,0.6691469550132751,0.6595907509326935,0.6372731328010559,0.6563652753829956,0.6678968966007233,0.6949301660060883,0.7258100509643555,0.6289552748203278,0.6320088803768158,0.7040178775787354,0.6497765183448792,0.6784809529781342,0.6647190153598785,0.6781235635280609
avp,0.540974497795105,0.6090875864028931,0.5231264531612396,0.588282436132431,0.5509263575077057,0.5495510101318359,0.5943436026573181,0.5608076751232147,0.618347704410553,0.5938855111598969,0.5278202891349792,0.5591856241226196,0.6132735908031464,0.47679388523101807,0.578969806432724,0.646657407283783,0.5954213738441467,0.6337895095348358,0.5916347205638885,0.4680267572402954
awk,0.7140001356601715,0.7125670313835144,0.6725296378135681,0.5342393219470978,0.7692157477140427,0.593873530626297,0.6660746335983276,0.7617248892784119,0.7749504446983337,0.7491621971130371,0.6000688970088959,0.5664376318454742,0.6992483735084534,0.7209536731243134,0.7117042541503906,0.7907449454069138,0.6974620819091797,0.5806299448013306,0.6135283410549164,0.6316516995429993
awp,0.7034014463424683,0.6848472654819489,0.7472548186779022,0.6924593150615692,0.7421120703220367,0.7517968714237213,0.752879798412323,0.7025533020496368,0.6837857365608215,0.6182880997657776,0.6730249524116516,0.6659163236618042,0.6516725718975067,0.6909215748310089,0.7041840553283691,0.7110342681407928,0.6255166828632355,0.7309596836566925,0.7549392431974411,0.7241204977035522
awu,0.6838449537754059,0.7483560740947723,0.6568874418735504,0.697139173746109,0.5950654447078705,0.7084611654281616,0.7192110419273376,0.7239587306976318,0.6623310744762421,0.7073462903499603,0.73036128282547,0.7401293218135834,0.7039104998111725,0.6523687541484833,0.7299599349498749,0.6632599234580994,0.6377304792404175,0.6634080410003662,0.7074808180332184,0.7090930342674255
axn,0.7699723243713379,0.6983570456504822,0.7238600552082062,0.7675285190343857,0.7326672673225403,0.6904396414756775,0.7058525681495667,0.6651654541492462,0.5920462310314178,0.6760963499546051,0.7447298467159271,0.6850091218948364,0.5974986851215363,0.7436467409133911,0.7120904922485352,0.7118755578994751,0.6695643663406372,0.6151764094829559,0.7000415921211243,0.6792305111885071
axo,0.6682071089744568,0.6607396900653839,0.7375829517841339,0.7148541808128357,0.633335679769516,0.6933555603027344,0.7017894089221954,0.6982972621917725,0.61650750041008,0.688822478055954,0.6180736422538757,0.6785253882408142,0.6868179738521576,0.7144505083560944,0.7004112005233765,0.7371898591518402,0.68780118227005,0.7032936811447144,0.700101226568222,0.7263387739658356
axp,0.6707477271556854,0.6077339351177216,0.6068933606147766,0.6479098498821259,0.6823599338531494,0.6531704664230347,0.6479759514331818,0.6198653280735016,0.6649986803531647,0.6366709768772125,0.6403020620346069,0.5787042081356049,0.5678896605968475,0.6077060103416443,0.6681694388389587,0.6512704193592072,0.572530210018158,0.6187876164913177,0.5826241672039032,0.6870978772640228
ayc,0.5389384925365448,0.5612473785877228,0.6646562218666077,0.6796203851699829,0.6335473954677582,0.6873116791248322,0.6031587719917297,0.5932365655899048,0.5494487583637238,0.7368082106113434,0.6793686747550964,0.7005595266819,0.560884416103363,0.6597052812576294,0.6732268035411835,0.82676962018013,0.7372483313083649,0.6830199360847473,0.7336186468601227,0.5975478887557983
ayg,0.7121589779853821,0.7245303094387054,0.6258475482463837,0.7323060631752014,0.6853751540184021,0.7700777947902679,0.7125819623470306,0.7048140466213226,0.7418508529663086,0.6576259136199951,0.7579772472381592,0.7593659311532974,0.719614565372467,0.7388873398303986,0.7981976866722107,0.7376506328582764,0.6666744351387024,0.7313616573810577,0.7169683575630188,0.7293293476104736
azb,0.673139214515686,0.6708653271198273,0.657460480928421,0.7173837721347809,0.5580551624298096,0.677315354347229,0.6528998017311096,0.6826913952827454,0.6721508204936981,0.6727972626686096,0.6521075367927551,0.7603558301925659,0.7269834578037262,0.7147244215011597,0.6739561557769775,0.6259448528289795,0.7057174444198608,0.5913231074810028,0.7360992431640625,0.6570664346218109
azo,0.6395793855190277,0.6341799795627594,0.6275624930858612,0.5793182253837585,0.6326851844787598,0.5727332532405853,0.634143739938736,0.634403258562088,0.657230943441391,0.6829263865947723,0.6226702928543091,0.576979011297226,0.7024896442890167,0.6152754724025726,0.5771707892417908,0.6598995923995972,0.6095530390739441,0.5941339731216431,0.6551291048526764,0.7037569880485535
ban,0.677546888589859,0.7029830515384674,0.6801833510398865,0.6061843037605286,0.6530821919441223,0.7499651908874512,0.6586829423904419,0.6906101405620575,0.65296870470047,0.6423712968826294,0.69021275639534,0.6614187657833099,0.6994125247001648,0.7009730339050293,0.652866929769516,0.6846269965171814,0.5561544895172119,0.657806009054184,0.7192682027816772,0.6308617889881134
bao,0.7149970233440399,0.6052772700786591,0.7112341523170471,0.7107409536838531,0.6716028153896332,0.6179567277431488,0.6744518280029297,0.6913619637489319,0.7073537409305573,0.6712859272956848,0.6930327117443085,0.6764920949935913,0.63401198387146,0.7153674066066742,0.6248701512813568,0.6862154006958008,0.6840296685695648,0.6910578012466431,0.6872505247592926,0.6988351345062256
bar,0.6604052484035492,0.6994418501853943,0.6386578381061554,0.703719824552536,0.6465959548950195,0.7250858843326569,0.7458883225917816,0.6937932968139648,0.6275626420974731,0.6259995400905609,0.6682403981685638,0.7139602601528168,0.5959892868995667,0.7482836544513702,0.6597407162189484,0.6839180886745453,0.6767707765102386,0.6253060102462769,0.719205230474472,0.5813125669956207
bas,0.5322700142860413,0.7231305539608002,0.6186457872390747,0.6196168065071106,0.6507669985294342,0.6255651116371155,0.6091130971908569,0.5629362463951111,0.5394606292247772,0.5722104907035828,0.6901204288005829,0.6323330104351044,0.6045203804969788,0.6041403412818909,0.6060751676559448,0.6065030694007874,0.6450477242469788,0.6714939475059509,0.5318062901496887,0.6737569570541382
bbn,0.6434923112392426,0.6261919736862183,0.6743862926959991,0.6699933707714081,0.6789222061634064,0.6373891234397888,0.6900260746479034,0.5391332507133484,0.6278961896896362,0.6698018014431,0.718608170747757,0.6201451420783997,0.5717224478721619,0.664924293756485,0.6106487512588501,0.6756535768508911,0.6715248227119446,0.6962282955646515,0.7178231179714203,0.6128033101558685
bbt,0.6959200203418732,0.7131274938583374,0.6624289453029633,0.6802094578742981,0.720145970582962,0.6806202828884125,0.7082657814025879,0.6533644795417786,0.6243502497673035,0.6294280588626862,0.6819800436496735,0.636510968208313,0.6557266116142273,0.7456039190292358,0.5325818359851837,0.7454147636890411,0.7065258920192719,0.6863553524017334,0.70487380027771,0.688748300075531
bcf,0.7159919738769531,0.769834503531456,0.6506798267364502,0.7361873686313629,0.6777312755584717,0.680950939655304,0.6883710026741028,0.7608966827392578,0.6176406741142273,0.7337323427200317,0.7543481439352036,0.6765178740024567,0.7218082547187805,0.74716517329216,0.7000976800918579,0.7020377814769745,0.71601402759552,0.7129608690738678,0.6998085081577301,0.7513107359409332
bcg,0.6626236140727997,0.7329703271389008,0.7299904525279999,0.6991898417472839,0.5958586037158966,0.7014605402946472,0.757924884557724,0.7112598419189453,0.6380021870136261,0.6773837208747864,0.6746609210968018,0.670477569103241,0.714849203824997,0.5930913984775543,0.6930446028709412,0.6328097283840179,0.6908794641494751,0.7521460205316544,0.7376339733600616,0.6322194933891296
bci,0.6410047113895416,0.6177568733692169,0.7320742309093475,0.6163882911205292,0.5927522778511047,0.6445115506649017,0.7019337117671967,0.6293965876102448,0.6646754145622253,0.5380407869815826,0.629907101392746,0.6203569769859314,0.6664772927761078,0.6750211417675018,0.6917694509029388,0.5810825824737549,0.6667640209197998,0.6847119331359863,0.6579806506633759,0.6530183851718903
bcj,0.688532829284668,0.6946461200714111,0.5537728369235992,0.6979776918888092,0.7059182524681091,0.6296600699424744,0.6525500118732452,0.6269866526126862,0.6546544134616852,0.6808804869651794,0.6574679017066956,0.7232138514518738,0.6752650141716003,0.6539295017719269,0.7232109308242798,0.6751083433628082,0.6051027774810791,0.7117213904857635,0.689038097858429,0.6973106861114502
bcn,0.6518436074256897,0.6691968441009521,0.685181587934494,0.762295588850975,0.6707679033279419,0.6408155858516693,0.7110859453678131,0.6802847683429718,0.6924415230751038,0.7679538875818253,0.6841546297073364,0.6709811985492706,0.6947100758552551,0.6971209645271301,0.7306530177593231,0.6865102052688599,0.6788880527019501,0.5906156301498413,0.702172726392746,0.6834478676319122
bcw,0.6575182378292084,0.7244053781032562,0.3445337414741516,0.6990516185760498,0.5708211660385132,0.605176568031311,0.6117410361766815,0.6146982610225677,0.7455156743526459,0.5673058331012726,0.6084091365337372,0.6102319955825806,0.7095696926116943,0.6943485736846924,0.48998552560806274,0.641214907169342,0.7373893558979034,0.6936609447002411,0.6544487476348877,0.6804879009723663
